"tipo_vehiculo","anio_inscripcion_inicial","mes_inscripcion_inicial","provincia_inscripcion_inicial","letra_provincia_inscripcion_inicial","cantidad_inscripciones_iniciales","provincia_id"
"Automotores",2021,9,"La Rioja","F",152,"46"
"Automotores",2021,9,"Mendoza","M",1173,"50"
"Automotores",2021,9,"Misiones","N",483,"54"
"Automotores",2021,9,"Neuquén","Q",646,"58"
"Automotores",2021,9,"Río Negro","R",424,"62"
"Automotores",2021,9,"Salta","A",844,"66"
"Automotores",2021,9,"San Juan","J",354,"70"
"Automotores",2021,9,"San Luis","D",398,"74"
"Automotores",2021,9,"Santa Cruz","Z",231,"78"
"Automotores",2021,9,"Santa Fe","S",3070,"82"
"Automotores",2021,9,"Santiago del Estero","G",379,"86"
"Automotores",2021,9,"Tierra del Fuego","V",360,"94"
"Automotores",2021,9,"Tucumán","T",1049,"90"
"Automotores",2021,10,"Buenos Aires","B",7590,"06"
"Automotores",2021,10,"Catamarca","K",198,"10"
"Automotores",2021,10,"Chaco","H",633,"22"
"Automotores",2021,10,"Chubut","U",492,"26"
"Automotores",2021,10,"Ciudad Autónoma de Bs.As.","C",5702,"02"
"Automotores",2021,10,"Córdoba","X",3074,"14"
"Automotores",2021,10,"Corrientes","W",674,"18"
"Automotores",2021,10,"Entre Ríos","E",712,"30"
"Automotores",2021,10,"Formosa","P",209,"34"
"Automotores",2021,10,"Jujuy","Y",270,"38"
"Automotores",2021,10,"La Pampa","L",366,"42"
"Automotores",2021,10,"La Rioja","F",162,"46"
"Automotores",2021,10,"Mendoza","M",954,"50"
"Automotores",2021,10,"Misiones","N",436,"54"
"Automotores",2021,10,"Neuquén","Q",633,"58"
"Automotores",2021,10,"Río Negro","R",357,"62"
"Automotores",2021,10,"Salta","A",702,"66"
"Automotores",2021,10,"San Juan","J",327,"70"
"Automotores",2021,10,"San Luis","D",254,"74"
"Automotores",2021,10,"Santa Cruz","Z",231,"78"
"Automotores",2021,10,"Santa Fe","S",2798,"82"
"Automotores",2021,10,"Santiago del Estero","G",335,"86"
"Automotores",2021,10,"Tierra del Fuego","V",267,"94"
"Automotores",2021,10,"Tucumán","T",864,"90"
"Automotores",2021,11,"Buenos Aires","B",7991,"06"
"Automotores",2021,11,"Catamarca","K",198,"10"
"Automotores",2021,11,"Chaco","H",562,"22"
"Automotores",2021,11,"Chubut","U",544,"26"
"Automotores",2021,11,"Ciudad Autónoma de Bs.As.","C",5716,"02"
"Automotores",2021,11,"Córdoba","X",3043,"14"
"Automotores",2021,11,"Corrientes","W",680,"18"
"Automotores",2021,11,"Entre Ríos","E",685,"30"
"Automotores",2021,11,"Formosa","P",207,"34"
"Automotores",2021,11,"Jujuy","Y",294,"38"
"Automotores",2021,11,"La Pampa","L",358,"42"
"Automotores",2021,11,"La Rioja","F",171,"46"
"Automotores",2021,11,"Mendoza","M",946,"50"
"Automotores",2021,11,"Misiones","N",413,"54"
"Automotores",2021,11,"Neuquén","Q",623,"58"
"Automotores",2021,11,"Río Negro","R",357,"62"
"Automotores",2021,11,"Salta","A",671,"66"
"Automotores",2021,11,"San Juan","J",345,"70"
"Automotores",2021,11,"San Luis","D",285,"74"
"Automotores",2021,11,"Santa Cruz","Z",265,"78"
"Automotores",2021,11,"Santa Fe","S",2833,"82"
"Automotores",2021,11,"Santiago del Estero","G",328,"86"
"Automotores",2021,11,"Tierra del Fuego","V",346,"94"
"Automotores",2021,11,"Tucumán","T",874,"90"
"Automotores",2021,12,"Buenos Aires","B",4787,"06"
"Automotores",2021,12,"Catamarca","K",105,"10"
"Automotores",2021,12,"Chaco","H",310,"22"
"Automotores",2021,12,"Chubut","U",344,"26"
"Automotores",2021,12,"Ciudad Autónoma de Bs.As.","C",4079,"02"
"Automotores",2021,12,"Córdoba","X",1779,"14"
"Automotores",2021,12,"Corrientes","W",416,"18"
"Automotores",2021,12,"Entre Ríos","E",397,"30"
"Automotores",2021,12,"Formosa","P",123,"34"
"Automotores",2021,12,"Jujuy","Y",157,"38"
"Automotores",2021,12,"La Pampa","L",209,"42"
"Automotores",2021,12,"La Rioja","F",76,"46"
"Automotores",2021,12,"Mendoza","M",606,"50"
"Automotores",2021,12,"Misiones","N",235,"54"
"Automotores",2021,12,"Neuquén","Q",419,"58"
"Automotores",2021,12,"Río Negro","R",270,"62"
"Automotores",2021,12,"Salta","A",452,"66"
"Automotores",2021,12,"San Juan","J",219,"70"
"Automotores",2021,12,"San Luis","D",195,"74"
"Automotores",2021,12,"Santa Cruz","Z",184,"78"
"Automotores",2021,12,"Santa Fe","S",1707,"82"
"Automotores",2021,12,"Santiago del Estero","G",190,"86"
"Automotores",2021,12,"Tierra del Fuego","V",203,"94"
"Automotores",2021,12,"Tucumán","T",468,"90"
"Automotores",2022,1,"Buenos Aires","B",12128,"06"
"Automotores",2022,1,"Catamarca","K",348,"10"
"Automotores",2022,1,"Chaco","H",913,"22"
"Automotores",2022,1,"Chubut","U",740,"26"
"Automotores",2022,1,"Ciudad Autónoma de Bs.As.","C",7982,"02"
"Automotores",2022,1,"Córdoba","X",5062,"14"
"Automotores",2022,1,"Corrientes","W",985,"18"
"Automotores",2022,1,"Entre Ríos","E",1077,"30"
"Automotores",2022,1,"Formosa","P",325,"34"
"Automotores",2022,1,"Jujuy","Y",459,"38"
"Automotores",2022,1,"La Pampa","L",574,"42"
"Automotores",2022,1,"La Rioja","F",246,"46"
"Automotores",2022,1,"Mendoza","M",1601,"50"
"Automotores",2022,1,"Misiones","N",702,"54"
"Automotores",2022,1,"Neuquén","Q",939,"58"
"Automotores",2022,1,"Río Negro","R",549,"62"
"Automotores",2022,1,"Salta","A",1106,"66"
"Automotores",2022,1,"San Juan","J",537,"70"
"Automotores",2022,1,"San Luis","D",473,"74"
"Automotores",2022,1,"Santa Cruz","Z",398,"78"
"Automotores",2022,1,"Santa Fe","S",4399,"82"
"Automotores",2022,1,"Santiago del Estero","G",529,"86"
"Automotores",2022,1,"Tierra del Fuego","V",419,"94"
"Automotores",2022,1,"Tucumán","T",1303,"90"
"Automotores",2022,2,"Buenos Aires","B",8224,"06"
"Automotores",2022,2,"Catamarca","K",243,"10"
"Automotores",2022,2,"Chaco","H",645,"22"
"Automotores",2022,2,"Chubut","U",520,"26"
"Automotores",2022,2,"Ciudad Autónoma de Bs.As.","C",5543,"02"
"Automotores",2022,2,"Córdoba","X",3222,"14"
"Automotores",2022,2,"Corrientes","W",735,"18"
"Automotores",2022,2,"Entre Ríos","E",717,"30"
"Automotores",2022,2,"Formosa","P",221,"34"
"Automotores",2022,2,"Jujuy","Y",285,"38"
"Automotores",2022,2,"La Pampa","L",374,"42"
"Automotores",2022,2,"La Rioja","F",158,"46"
"Automotores",2022,2,"Mendoza","M",981,"50"
"Automotores",2022,2,"Misiones","N",443,"54"
"Automotores",2022,2,"Neuquén","Q",648,"58"
"Automotores",2022,2,"Río Negro","R",387,"62"
"Automotores",2022,2,"Salta","A",762,"66"
"Automotores",2022,2,"San Juan","J",339,"70"
"Automotores",2022,2,"San Luis","D",300,"74"
"Automotores",2022,2,"Santa Cruz","Z",260,"78"
"Automotores",2022,2,"Santa Fe","S",2848,"82"
"Automotores",2022,2,"Santiago del Estero","G",340,"86"
"Automotores",2022,2,"Tierra del Fuego","V",303,"94"
"Automotores",2022,2,"Tucumán","T",823,"90"
"Automotores",2022,3,"Buenos Aires","B",9918,"06"
"Automotores",2022,3,"Catamarca","K",292,"10"
"Automotores",2022,3,"Chaco","H",702,"22"
"Automotores",2022,3,"Chubut","U",646,"26"
"Automotores",2022,3,"Ciudad Autónoma de Bs.As.","C",6128,"02"
"Automotores",2022,3,"Córdoba","X",3794,"14"
"Automotores",2022,3,"Corrientes","W",838,"18"
"Automotores",2022,3,"Entre Ríos","E",949,"30"
"Automotores",2022,3,"Formosa","P",255,"34"
"Automotores",2022,3,"Jujuy","Y",345,"38"
"Automotores",2022,3,"La Pampa","L",501,"42"
"Automotores",2022,3,"La Rioja","F",170,"46"
"Automotores",2022,3,"Mendoza","M",1191,"50"
"Automotores",2022,3,"Misiones","N",557,"54"
"Automotores",2022,3,"Neuquén","Q",838,"58"
"Automotores",2022,3,"Río Negro","R",482,"62"
"Automotores",2022,3,"Salta","A",825,"66"
"Automotores",2022,3,"San Juan","J",388,"70"
"Automotores",2022,3,"San Luis","D",373,"74"
"Automotores",2022,3,"Santa Cruz","Z",308,"78"
"Automotores",2022,3,"Santa Fe","S",3443,"82"
"Automotores",2022,3,"Santiago del Estero","G",392,"86"
"Automotores",2022,3,"Tierra del Fuego","V",372,"94"
"Automotores",2022,3,"Tucumán","T",1075,"90"
"Automotores",2022,4,"Buenos Aires","B",8899,"06"
"Automotores",2022,4,"Catamarca","K",275,"10"
"Automotores",2022,4,"Chaco","H",637,"22"
"Automotores",2022,4,"Chubut","U",656,"26"
"Automotores",2022,4,"Ciudad Autónoma de Bs.As.","C",5981,"02"
"Automotores",2022,4,"Córdoba","X",3401,"14"
"Automotores",2022,4,"Corrientes","W",667,"18"
"Automotores",2022,4,"Entre Ríos","E",756,"30"
"Automotores",2022,4,"Formosa","P",282,"34"
"Automotores",2022,4,"Jujuy","Y",389,"38"
"Automotores",2022,4,"La Pampa","L",429,"42"
"Automotores",2022,4,"La Rioja","F",181,"46"
"Automotores",2022,4,"Mendoza","M",1215,"50"
"Automotores",2022,4,"Misiones","N",522,"54"
"Automotores",2022,4,"Neuquén","Q",863,"58"
"Automotores",2022,4,"Río Negro","R",403,"62"
"Automotores",2022,4,"Salta","A",747,"66"
"Automotores",2022,4,"San Juan","J",378,"70"
"Automotores",2022,4,"San Luis","D",329,"74"
"Automotores",2022,4,"Santa Cruz","Z",285,"78"
"Automotores",2022,4,"Santa Fe","S",2990,"82"
"Automotores",2022,4,"Santiago del Estero","G",408,"86"
"Automotores",2022,4,"Tierra del Fuego","V",355,"94"
"Automotores",2022,4,"Tucumán","T",1070,"90"
"Automotores",2022,5,"Buenos Aires","B",9675,"06"
"Automotores",2022,5,"Catamarca","K",274,"10"
"Automotores",2022,5,"Chaco","H",747,"22"
"Automotores",2022,5,"Chubut","U",642,"26"
"Automotores",2022,5,"Ciudad Autónoma de Bs.As.","C",6853,"02"
"Automotores",2022,5,"Córdoba","X",3731,"14"
"Automotores",2022,5,"Corrientes","W",815,"18"
"Automotores",2022,5,"Entre Ríos","E",886,"30"
"Automotores",2022,5,"Formosa","P",268,"34"
"Automotores",2022,5,"Jujuy","Y",346,"38"
"Automotores",2022,5,"La Pampa","L",489,"42"
"Automotores",2022,5,"La Rioja","F",183,"46"
"Automotores",2022,5,"Mendoza","M",1265,"50"
"Automotores",2022,5,"Misiones","N",502,"54"
"Automotores",2022,5,"Neuquén","Q",828,"58"
"Automotores",2022,5,"Río Negro","R",447,"62"
"Automotores",2022,5,"Salta","A",930,"66"
"Automotores",2022,5,"San Juan","J",400,"70"
"Automotores",2022,5,"San Luis","D",369,"74"
"Automotores",2022,5,"Santa Cruz","Z",364,"78"
"Automotores",2022,5,"Santa Fe","S",3615,"82"
"Automotores",2022,5,"Santiago del Estero","G",478,"86"
"Automotores",2022,5,"Tierra del Fuego","V",342,"94"
"Automotores",2022,5,"Tucumán","T",1104,"90"
"Automotores",2022,6,"Buenos Aires","B",9745,"06"
"Automotores",2022,6,"Catamarca","K",286,"10"
"Automotores",2022,6,"Chaco","H",772,"22"
"Automotores",2022,6,"Chubut","U",709,"26"
"Automotores",2022,6,"Ciudad Autónoma de Bs.As.","C",6715,"02"
"Automotores",2022,6,"Córdoba","X",3856,"14"
"Automotores",2022,6,"Corrientes","W",826,"18"
"Automotores",2022,6,"Entre Ríos","E",843,"30"
"Automotores",2022,6,"Formosa","P",269,"34"
"Automotores",2022,6,"Jujuy","Y",344,"38"
"Automotores",2022,6,"La Pampa","L",478,"42"
"Automotores",2022,6,"La Rioja","F",168,"46"
"Automotores",2022,6,"Mendoza","M",1214,"50"
"Automotores",2022,6,"Misiones","N",521,"54"
"Automotores",2022,6,"Neuquén","Q",862,"58"
"Automotores",2022,6,"Río Negro","R",479,"62"
"Automotores",2022,6,"Salta","A",845,"66"
"Automotores",2022,6,"San Juan","J",380,"70"
"Automotores",2022,6,"San Luis","D",340,"74"
"Automotores",2022,6,"Santa Cruz","Z",326,"78"
"Automotores",2022,6,"Santa Fe","S",3788,"82"
"Automotores",2022,6,"Santiago del Estero","G",505,"86"
"Automotores",2022,6,"Tierra del Fuego","V",371,"94"
"Automotores",2022,6,"Tucumán","T",1014,"90"
"Automotores",2022,7,"Buenos Aires","B",10864,"06"
"Automotores",2022,7,"Catamarca","K",341,"10"
"Automotores",2022,7,"Chaco","H",898,"22"
"Automotores",2022,7,"Chubut","U",636,"26"
"Automotores",2022,7,"Ciudad Autónoma de Bs.As.","C",7946,"02"
"Automotores",2022,7,"Córdoba","X",4047,"14"
"Automotores",2022,7,"Corrientes","W",879,"18"
"Automotores",2022,7,"Entre Ríos","E",960,"30"
"Automotores",2022,7,"Formosa","P",296,"34"
"Automotores",2022,7,"Jujuy","Y",400,"38"
"Automotores",2022,7,"La Pampa","L",491,"42"
"Automotores",2022,7,"La Rioja","F",205,"46"
"Automotores",2022,7,"Mendoza","M",1311,"50"
"Automotores",2022,7,"Misiones","N",598,"54"
"Automotores",2022,7,"Neuquén","Q",878,"58"
"Automotores",2022,7,"Río Negro","R",474,"62"
"Automotores",2022,7,"Salta","A",954,"66"
"Automotores",2022,7,"San Juan","J",411,"70"
"Automotores",2022,7,"San Luis","D",380,"74"
"Automotores",2022,7,"Santa Cruz","Z",348,"78"
"Automotores",2022,7,"Santa Fe","S",3889,"82"
"Automotores",2022,7,"Santiago del Estero","G",464,"86"
"Automotores",2022,7,"Tierra del Fuego","V",397,"94"
"Automotores",2022,7,"Tucumán","T",1040,"90"
"Automotores",2022,8,"Buenos Aires","B",10434,"06"
"Automotores",2022,8,"Catamarca","K",332,"10"
"Automotores",2022,8,"Chaco","H",889,"22"
"Automotores",2022,8,"Chubut","U",679,"26"
"Automotores",2022,8,"Ciudad Autónoma de Bs.As.","C",7803,"02"
"Automotores",2022,8,"Córdoba","X",4030,"14"
"Automotores",2022,8,"Corrientes","W",837,"18"
"Automotores",2022,8,"Entre Ríos","E",929,"30"
"Automotores",2022,8,"Formosa","P",334,"34"
"Automotores",2022,8,"Jujuy","Y",360,"38"
"Automotores",2022,8,"La Pampa","L",498,"42"
"Automotores",2022,8,"La Rioja","F",209,"46"
"Automotores",2022,8,"Mendoza","M",1409,"50"
"Automotores",2022,8,"Misiones","N",551,"54"
"Automotores",2022,8,"Neuquén","Q",965,"58"
"Automotores",2022,8,"Río Negro","R",531,"62"
"Automotores",2022,8,"Salta","A",1052,"66"
"Automotores",2022,8,"San Juan","J",429,"70"
"Automotores",2022,8,"San Luis","D",371,"74"
"Automotores",2022,8,"Santa Cruz","Z",358,"78"
"Automotores",2022,8,"Santa Fe","S",3582,"82"
"Automotores",2022,8,"Santiago del Estero","G",481,"86"
"Automotores",2022,8,"Tierra del Fuego","V",431,"94"
"Automotores",2022,8,"Tucumán","T",1101,"90"
"Automotores",2022,9,"Buenos Aires","B",9443,"06"
"Automotores",2022,9,"Catamarca","K",303,"10"
"Automotores",2022,9,"Chaco","H",825,"22"
"Automotores",2022,9,"Chubut","U",646,"26"
"Automotores",2022,9,"Ciudad Autónoma de Bs.As.","C",7058,"02"
"Automotores",2022,9,"Córdoba","X",3699,"14"
"Automotores",2022,9,"Corrientes","W",806,"18"
"Automotores",2022,9,"Entre Ríos","E",784,"30"
"Automotores",2022,9,"Formosa","P",294,"34"
"Automotores",2022,9,"Jujuy","Y",367,"38"
"Automotores",2022,9,"La Pampa","L",465,"42"
"Automotores",2022,9,"La Rioja","F",147,"46"
"Automotores",2022,9,"Mendoza","M",1191,"50"
"Automotores",2022,9,"Misiones","N",536,"54"
"Automotores",2022,9,"Neuquén","Q",974,"58"
"Automotores",2022,9,"Río Negro","R",470,"62"
"Automotores",2022,9,"Salta","A",881,"66"
"Automotores",2022,9,"San Juan","J",341,"70"
"Automotores",2022,9,"San Luis","D",349,"74"
"Automotores",2022,9,"Santa Cruz","Z",330,"78"
"Automotores",2022,9,"Santa Fe","S",3351,"82"
"Automotores",2022,9,"Santiago del Estero","G",435,"86"
"Automotores",2022,9,"Tierra del Fuego","V",362,"94"
"Automotores",2022,9,"Tucumán","T",963,"90"
"Automotores",2022,10,"Buenos Aires","B",8779,"06"
"Automotores",2022,10,"Catamarca","K",232,"10"
"Automotores",2022,10,"Chaco","H",746,"22"
"Automotores",2022,10,"Chubut","U",568,"26"
"Automotores",2022,10,"Ciudad Autónoma de Bs.As.","C",6523,"02"
"Automotores",2022,10,"Córdoba","X",3442,"14"
"Automotores",2022,10,"Corrientes","W",737,"18"
"Automotores",2022,10,"Entre Ríos","E",774,"30"
"Automotores",2022,10,"Formosa","P",297,"34"
"Automotores",2022,10,"Jujuy","Y",305,"38"
"Automotores",2022,10,"La Pampa","L",447,"42"
"Automotores",2022,10,"La Rioja","F",152,"46"
"Automotores",2022,10,"Mendoza","M",1163,"50"
"Automotores",2022,10,"Misiones","N",436,"54"
"Automotores",2022,10,"Neuquén","Q",896,"58"
"Automotores",2022,10,"Río Negro","R",408,"62"
"Automotores",2022,10,"Salta","A",834,"66"
"Automotores",2022,10,"San Juan","J",366,"70"
"Automotores",2022,10,"San Luis","D",324,"74"
"Automotores",2022,10,"Santa Cruz","Z",308,"78"
"Automotores",2022,10,"Santa Fe","S",3315,"82"
"Automotores",2022,10,"Santiago del Estero","G",396,"86"
"Automotores",2022,10,"Tierra del Fuego","V",326,"94"
"Automotores",2022,10,"Tucumán","T",872,"90"
"Automotores",2022,11,"Buenos Aires","B",9431,"06"
"Automotores",2022,11,"Catamarca","K",235,"10"
"Automotores",2022,11,"Chaco","H",702,"22"
"Automotores",2022,11,"Chubut","U",650,"26"
"Automotores",2022,11,"Ciudad Autónoma de Bs.As.","C",6968,"02"
"Automotores",2022,11,"Córdoba","X",3478,"14"
"Automotores",2022,11,"Corrientes","W",635,"18"
"Automotores",2022,11,"Entre Ríos","E",824,"30"
"Automotores",2022,11,"Formosa","P",310,"34"
"Automotores",2022,11,"Jujuy","Y",309,"38"
"Automotores",2022,11,"La Pampa","L",463,"42"
"Automotores",2022,11,"La Rioja","F",131,"46"
"Automotores",2022,11,"Mendoza","M",1158,"50"
"Automotores",2022,11,"Misiones","N",459,"54"
"Automotores",2022,11,"Neuquén","Q",893,"58"
"Automotores",2022,11,"Río Negro","R",449,"62"
"Automotores",2022,11,"Salta","A",877,"66"
"Automotores",2022,11,"San Juan","J",392,"70"
"Automotores",2022,11,"San Luis","D",320,"74"
"Automotores",2022,11,"Santa Cruz","Z",332,"78"
"Automotores",2022,11,"Santa Fe","S",3208,"82"
"Automotores",2022,11,"Santiago del Estero","G",351,"86"
"Automotores",2022,11,"Tierra del Fuego","V",445,"94"
"Automotores",2022,11,"Tucumán","T",887,"90"
"Automotores",2022,12,"Buenos Aires","B",5430,"06"
"Automotores",2022,12,"Catamarca","K",159,"10"
"Automotores",2022,12,"Chaco","H",377,"22"
"Automotores",2022,12,"Chubut","U",370,"26"
"Automotores",2022,12,"Ciudad Autónoma de Bs.As.","C",4340,"02"
"Automotores",2022,12,"Córdoba","X",1897,"14"
"Automotores",2022,12,"Corrientes","W",424,"18"
"Automotores",2022,12,"Entre Ríos","E",414,"30"
"Automotores",2022,12,"Formosa","P",156,"34"
"Automotores",2022,12,"Jujuy","Y",197,"38"
"Automotores",2022,12,"La Pampa","L",282,"42"
"Automotores",2022,12,"La Rioja","F",127,"46"
"Automotores",2022,12,"Mendoza","M",637,"50"
"Automotores",2022,12,"Misiones","N",263,"54"
"Automotores",2022,12,"Neuquén","Q",498,"58"
"Automotores",2022,12,"Río Negro","R",340,"62"
"Automotores",2022,12,"Salta","A",597,"66"
"Automotores",2022,12,"San Juan","J",254,"70"
"Automotores",2022,12,"San Luis","D",172,"74"
"Automotores",2022,12,"Santa Cruz","Z",227,"78"
"Automotores",2022,12,"Santa Fe","S",1793,"82"
"Automotores",2022,12,"Santiago del Estero","G",200,"86"
"Automotores",2022,12,"Tierra del Fuego","V",273,"94"
"Automotores",2022,12,"Tucumán","T",452,"90"
"Automotores",2023,1,"Buenos Aires","B",14373,"06"
"Automotores",2023,1,"Catamarca","K",391,"10"
"Automotores",2023,1,"Chaco","H",1063,"22"
"Automotores",2023,1,"Chubut","U",942,"26"
"Automotores",2023,1,"Ciudad Autónoma de Bs.As.","C",9298,"02"
"Automotores",2023,1,"Córdoba","X",5325,"14"
"Automotores",2023,1,"Corrientes","W",1244,"18"
"Automotores",2023,1,"Entre Ríos","E",1269,"30"
"Automotores",2023,1,"Formosa","P",467,"34"
"Automotores",2023,1,"Jujuy","Y",505,"38"
"Automotores",2023,1,"La Pampa","L",659,"42"
"Automotores",2023,1,"La Rioja","F",273,"46"
"Automotores",2023,1,"Mendoza","M",1778,"50"
"Automotores",2023,1,"Misiones","N",831,"54"
"Automotores",2023,1,"Neuquén","Q",1325,"58"
"Automotores",2023,1,"Río Negro","R",682,"62"
"Automotores",2023,1,"Salta","A",1306,"66"
"Automotores",2023,1,"San Juan","J",589,"70"
"Automotores",2023,1,"San Luis","D",473,"74"
"Automotores",2023,1,"Santa Cruz","Z",458,"78"
"Automotores",2023,1,"Santa Fe","S",4615,"82"
"Automotores",2023,1,"Santiago del Estero","G",696,"86"
"Automotores",2023,1,"Tierra del Fuego","V",545,"94"
"Automotores",2023,1,"Tucumán","T",1509,"90"
"Automotores",2023,2,"Buenos Aires","B",8830,"06"
"Automotores",2023,2,"Catamarca","K",235,"10"
"Automotores",2023,2,"Chaco","H",622,"22"
"Automotores",2023,2,"Chubut","U",519,"26"
"Automotores",2023,2,"Ciudad Autónoma de Bs.As.","C",5616,"02"
"Automotores",2023,2,"Córdoba","X",3368,"14"
"Automotores",2023,2,"Corrientes","W",637,"18"
"Automotores",2023,2,"Entre Ríos","E",765,"30"
"Automotores",2023,2,"Formosa","P",303,"34"
"Automotores",2023,2,"Jujuy","Y",301,"38"
"Automotores",2023,2,"La Pampa","L",409,"42"
"Automotores",2023,2,"La Rioja","F",141,"46"
"Automotores",2023,2,"Mendoza","M",1200,"50"
"Automotores",2023,2,"Misiones","N",439,"54"
"Automotores",2023,2,"Neuquén","Q",840,"58"
"Automotores",2023,2,"Río Negro","R",403,"62"
"Automotores",2023,2,"Salta","A",778,"66"
"Automotores",2023,2,"San Juan","J",399,"70"
"Automotores",2023,2,"San Luis","D",309,"74"
"Automotores",2023,2,"Santa Cruz","Z",305,"78"
"Automotores",2023,2,"Santa Fe","S",2678,"82"
"Automotores",2023,2,"Santiago del Estero","G",373,"86"
"Automotores",2023,2,"Tierra del Fuego","V",393,"94"
"Automotores",2023,2,"Tucumán","T",842,"90"
"Automotores",2023,3,"Buenos Aires","B",11349,"06"
"Automotores",2023,3,"Catamarca","K",339,"10"
"Automotores",2023,3,"Chaco","H",961,"22"
"Automotores",2023,3,"Chubut","U",756,"26"
